ligand,label
ERb_agonist26,0
ERb_agonist94,0
ERb_agonist553,0
ERb_agonist332,0
ERb_agonist500,0
ERb_agonist93,0
ERb_agonist320,0
ERb_agonist536,0
ERb_agonist20,0
ERb_agonist54,0
ERb_agonist61,0
ERb_agonist521,0
ERb_agonist209,0
ERb_agonist44,0
ERb_agonist501,0
ERb_agonist441,0
ERb_agonist69,0
ERb_agonist261,0
ERb_agonist300,0
ERb_agonist250,0
ERb_agonist98,0
ERb_agonist278,0
ERb_agonist421,0
ERb_agonist64,0
ERb_agonist161,0
ERb_agonist334,0
ERb_agonist584,0
ERb_agonist384,0
ERb_agonist198,0
ERb_agonist355,0
ERb_agonist344,0
ERb_agonist268,0
ERb_agonist214,0
ERb_agonist625,0
ERb_agonist63,0
ERb_agonist331,0
ERb_agonist92,0
ERb_agonist675,0
ERb_agonist345,0
ERb_agonist269,0
ERb_agonist630,0
ERb_agonist599,0
ERb_agonist238,0
ERb_agonist658,0
ERb_agonist283,0
ERb_agonist619,0
ERb_agonist138,0
ERb_agonist484,0
ERb_agonist488,0
ERb_agonist256,0
ERb_agonist282,0
ERb_agonist128,0
ERb_agonist489,0
ERb_agonist654,0
ERb_agonist55,0
ERb_agonist3,0
ERb_agonist152,0
ERb_agonist279,0
ERb_agonist164,0
ERb_agonist541,0
ERb_agonist369,0
ERb_agonist90,0
ERb_agonist493,0
ERb_agonist674,0
ERb_agonist613,0
ERb_agonist451,0
ERb_agonist632,0
ERb_agonist559,0
ERb_agonist182,0
ERb_agonist287,0
ERb_agonist347,0
ERb_agonist456,0
ERb_agonist4,0
ERb_agonist252,0
ERb_agonist115,0
ERb_agonist228,0
ERb_agonist357,0
ERb_agonist303,0
ERb_agonist386,0
ERb_agonist438,0
ERb_agonist595,0
ERb_agonist298,0
ERb_agonist315,0
ERb_agonist641,0
ERb_agonist573,0
ERb_agonist461,0
ERb_agonist230,0
ERb_agonist207,0
ERb_agonist50,0
ERb_agonist518,0
ERb_agonist370,0
ERb_agonist206,0
ERb_agonist107,0
ERb_agonist588,0
ERb_agonist41,0
ERb_agonist616,0
ERb_agonist442,0
ERb_agonist542,0
ERb_agonist611,0
ERb_agonist241,0
ERb_agonist583,0
ERb_agonist120,0
ERb_agonist27,0
ERb_agonist165,0
ERb_agonist339,0
ERb_agonist365,0
ERb_agonist146,0
ERb_agonist564,0
ERb_agonist321,0
ERb_agonist272,0
ERb_agonist448,0
ERb_agonist59,0
ERb_agonist89,0
ERb_agonist72,0
ERb_agonist277,0
ERb_agonist10,0
ERb_agonist110,0
ERb_agonist255,0
ERb_agonist618,0
ERb_agonist42,0
ERb_agonist184,0
ERb_agonist346,0
ERb_agonist53,0
ERb_agonist302,0
ERb_agonist495,0
ERb_agonist125,0
ERb_agonist231,0
ERb_agonist389,0
ERb_agonist560,0
ERb_agonist605,0
ERb_agonist324,0
ERb_agonist136,0
ERb_agonist76,0
ERb_agonist629,0
ERb_agonist464,0
ERb_agonist670,0
ERb_agonist390,0
ERb_agonist453,0
ERb_agonist655,0
ERb_agonist312,0
ERb_agonist482,0
ERb_agonist131,0
ERb_agonist137,0
ERb_agonist21,0
ERb_agonist158,0
ERb_agonist637,0
ERb_agonist359,0
ERb_agonist190,0
ERb_agonist7,0
ERb_agonist425,0
ERb_agonist422,0
ERb_agonist528,0
ERb_agonist179,0
ERb_agonist172,0
ERb_agonist280,0
ERb_agonist617,0
ERb_agonist462,0
ERb_agonist562,0
ERb_agonist376,0
ERb_agonist648,0
ERb_agonist294,0
ERb_agonist638,0
ERb_agonist83,0
ERb_agonist364,0
ERb_agonist2,0
ERb_agonist240,0
ERb_agonist243,0
ERb_agonist85,0
ERb_agonist168,0
ERb_agonist543,0
ERb_agonist314,0
ERb_agonist457,0
ERb_agonist568,0
ERb_agonist130,0
ERb_agonist56,0
ERb_agonist439,0
ERb_agonist520,0
ERb_agonist577,0
ERb_agonist318,0
ERb_agonist449,0
ERb_agonist135,0
ERb_agonist375,0
ERb_agonist323,0
ERb_agonist551,0
ERb_agonist86,0
ERb_agonist393,0
ERb_agonist373,0
ERb_agonist668,0
ERb_agonist29,0
ERb_agonist19,0
ERb_agonist200,0
ERb_agonist621,0
ERb_agonist502,0
ERb_agonist465,0
ERb_agonist251,0
ERb_agonist534,0
ERb_agonist253,0
ERb_agonist585,0
ERb_agonist48,0
ERb_agonist383,0
ERb_agonist430,0
ERb_agonist127,0
ERb_agonist258,0
ERb_agonist524,0
ERb_agonist557,0
ERb_agonist265,0
ERb_agonist511,0
ERb_agonist311,0
ERb_agonist201,0
ERb_agonist177,0
ERb_agonist519,0
ERb_agonist227,0
ERb_agonist437,0
ERb_agonist284,0
ERb_agonist428,0
ERb_agonist266,0
ERb_agonist224,0
ERb_agonist471,0
ERb_agonist160,0
ERb_agonist244,0
ERb_agonist22,0
ERb_agonist589,0
ERb_agonist121,0
ERb_agonist60,0
ERb_agonist77,0
ERb_agonist141,0
ERb_agonist435,0
ERb_agonist371,0
ERb_agonist544,0
ERb_agonist232,0
ERb_agonist646,0
ERb_agonist288,0
ERb_agonist525,0
ERb_agonist452,0
ERb_agonist18,0
ERb_agonist394,0
ERb_agonist196,0
ERb_agonist96,0
ERb_agonist677,0
ERb_agonist71,0
ERb_agonist335,0
ERb_agonist322,0
ERb_agonist145,0
ERb_agonist669,0
ERb_agonist620,0
ERb_agonist531,0
ERb_agonist187,0
ERb_agonist1,0
ERb_agonist578,0
ERb_agonist490,0
ERb_agonist133,0
ERb_agonist104,0
ERb_agonist552,0
ERb_agonist664,0
ERb_agonist233,0
ERb_agonist554,0
ERb_agonist216,0
ERb_agonist140,0
ERb_agonist16,0
ERb_agonist682,0
ERb_agonist374,0
ERb_agonist113,0
ERb_agonist62,0
ERb_agonist112,0
ERb_agonist445,0
ERb_agonist118,0
ERb_agonist5,0
ERb_agonist443,0
ERb_agonist222,0
ERb_agonist367,0
ERb_agonist527,0
ERb_agonist170,0
ERb_agonist205,0
ERb_agonist43,0
ERb_agonist37,0
ERb_agonist341,0
ERb_agonist368,0
ERb_agonist504,0
ERb_agonist219,0
ERb_agonist114,0
ERb_agonist166,0
ERb_agonist596,0
ERb_agonist33,0
ERb_agonist249,0
ERb_agonist67,0
ERb_agonist555,0
ERb_agonist440,0
ERb_agonist304,0
ERb_agonist633,0
ERb_agonist167,0
ERb_agonist211,0
ERb_agonist433,0
ERb_agonist514,0
ERb_agonist622,0
ERb_agonist436,0
ERb_agonist38,0
ERb_agonist539,0
ERb_agonist538,0
ERb_agonist239,0
ERb_agonist163,0
ERb_agonist472,0
ERb_agonist12,0
ERb_agonist572,0
ERb_agonist496,0
ERb_agonist392,0
ERb_agonist395,0
ERb_agonist275,0
ERb_agonist45,0
ERb_agonist229,0
ERb_agonist522,0
ERb_agonist213,0
ERb_agonist388,0
ERb_agonist549,0
ERb_agonist78,0
ERb_agonist574,0
ERb_agonist444,0
ERb_agonist289,0
ERb_agonist602,0
ERb_agonist352,0
ERb_agonist301,0
ERb_agonist319,0
ERb_agonist499,0
ERb_agonist517,0
ERb_agonist459,0
ERb_agonist463,0
ERb_agonist333,0
ERb_agonist195,0
ERb_agonist498,0
ERb_agonist100,0
ERb_agonist51,0
ERb_agonist639,0
ERb_agonist487,0
ERb_agonist424,0
ERb_agonist149,0
ERb_agonist351,0
ERb_agonist342,0
ERb_agonist153,0
ERb_agonist506,0
ERb_agonist356,0
ERb_agonist492,0
ERb_agonist295,0
ERb_agonist608,0
ERb_agonist454,0
ERb_agonist466,0
ERb_agonist39,0
ERb_agonist119,0
ERb_agonist361,0
ERb_agonist378,0
ERb_agonist6,0
ERb_agonist46,0
ERb_agonist262,0
ERb_agonist199,0
ERb_agonist34,0
ERb_agonist665,0
ERb_agonist236,0
ERb_agonist247,0
ERb_agonist101,0
ERb_agonist679,0
ERb_agonist281,0
ERb_agonist447,0
ERb_agonist174,0
ERb_agonist30,0
ERb_agonist246,0
ERb_agonist108,0
ERb_agonist82,0
ERb_agonist183,0
ERb_agonist129,0
ERb_agonist678,0
ERb_agonist505,0
ERb_agonist516,0
ERb_agonist458,0
ERb_agonist260,0
ERb_agonist546,0
ERb_agonist631,0
ERb_agonist381,0
ERb_agonist645,0
ERb_agonist593,0
ERb_agonist653,0
ERb_agonist591,0
ERb_agonist159,0
ERb_agonist286,0
ERb_agonist615,0
ERb_agonist609,0
ERb_agonist116,0
ERb_agonist185,0
ERb_agonist111,0
ERb_agonist475,0
ERb_agonist292,0
ERb_agonist650,0
ERb_agonist636,0
ERb_agonist494,0
ERb_agonist600,0
ERb_agonist533,0
ERb_agonist197,0
ERb_agonist467,0
ERb_agonist223,0
ERb_agonist52,0
ERb_agonist91,0
ERb_agonist57,0
ERb_agonist419,0
ERb_agonist9,0
ERb_agonist40,0
ERb_agonist263,0
ERb_agonist162,0
ERb_agonist171,0
ERb_agonist515,0
ERb_agonist17,0
ERb_agonist226,0
ERb_agonist220,0
ERb_agonist483,0
ERb_agonist362,0
ERb_agonist681,0
ERb_agonist186,0
ERb_agonist122,0
ERb_agonist317,0
ERb_agonist308,0
ERb_agonist285,0
ERb_agonist612,0
ERb_agonist610,0
ERb_agonist189,0
ERb_agonist134,0
ERb_agonist503,0
ERb_agonist203,0
ERb_agonist673,0
ERb_agonist156,0
ERb_agonist154,0
ERb_agonist210,0
ERb_agonist221,0
ERb_agonist644,0
ERb_agonist23,0
ERb_agonist274,0
ERb_agonist75,0
ERb_agonist237,0
ERb_agonist259,0
ERb_agonist450,0
ERb_agonist330,0
ERb_agonist47,0
ERb_agonist647,0
ERb_agonist192,0
ERb_agonist180,0
ERb_agonist212,0
ERb_agonist307,0
ERb_agonist508,0
ERb_agonist36,0
ERb_agonist65,0
ERb_agonist671,0
ERb_agonist191,0
ERb_agonist607,0
ERb_agonist176,0
ERb_agonist155,0
ERb_agonist144,0
ERb_agonist234,0
ERb_agonist106,0
ERb_agonist380,0
ERb_agonist217,0
ERb_agonist316,0
ERb_agonist99,0
ERb_agonist215,0
ERb_agonist68,0
ERb_agonist329,0
ERb_agonist271,0
ERb_agonist349,0
ERb_agonist431,0
ERb_agonist218,0
ERb_agonist310,0
ERb_agonist270,0
ERb_agonist225,0
ERb_agonist569,0
ERb_agonist124,0
ERb_agonist363,0
ERb_agonist336,0
ERb_agonist173,0
ERb_agonist273,0
ERb_agonist626,0
ERb_agonist87,0
ERb_agonist372,0
ERb_agonist313,0
ERb_agonist296,0
ERb_agonist81,0
ERb_agonist148,0
ERb_agonist652,0
ERb_agonist530,0
ERb_agonist446,0
ERb_agonist627,0
ERb_agonist469,0
ERb_agonist290,0
ERb_agonist635,0
ERb_agonist123,0
ERb_agonist683,0
ERb_agonist25,0
ERb_agonist126,0
ERb_agonist567,0
ERb_agonist181,0
ERb_agonist603,0
ERb_agonist460,0
ERb_agonist13,0
ERb_agonist558,0
ERb_agonist24,0
ERb_agonist601,0
ERb_agonist537,0
ERb_agonist31,0
ERb_agonist526,0
ERb_agonist507,0
ERb_agonist15,0
ERb_agonist235,0
ERb_agonist417,0
ERb_agonist340,0
ERb_agonist208,0
ERb_agonist49,0
ERb_agonist343,0
ERb_agonist548,0
ERb_agonist35,0
ERb_agonist561,0
ERb_agonist387,0
ERb_agonist545,0
ERb_agonist391,0
ERb_agonist571,0
ERb_agonist95,0
ERb_agonist245,0
ERb_agonist248,0
ERb_agonist360,0
ERb_agonist592,0
ERb_agonist102,0
ERb_agonist659,0
ERb_agonist426,0
ERb_agonist297,0
ERb_agonist597,0
ERb_agonist354,0
ERb_agonist254,0
ERb_agonist523,0
ERb_agonist379,0
ERb_agonist468,0
ERb_agonist267,0
ERb_agonist529,0
ERb_agonist672,0
ERb_agonist540,0
ERb_agonist642,0
ERb_agonist594,0
ERb_agonist366,0
ERb_agonist680,0
ERb_agonist497,0
ERb_agonist147,0
ERb_agonist309,0
ERb_agonist634,0
ERb_agonist103,0
ERb_agonist291,0
ERb_agonist151,0
ERb_agonist74,0
ERb_agonist299,0
ERb_agonist73,0
ERb_agonist328,0
ERb_agonist570,0
ERb_agonist326,0
ERb_agonist563,0
ERb_agonist565,0
ERb_agonist556,0
ERb_agonist598,0
ERb_agonist32,0
ERb_agonist348,0
ERb_agonist11,0
ERb_agonist175,0
ERb_agonist509,0
ERb_agonist532,0
ERb_agonist105,0
ERb_agonist193,0
ERb_agonist586,0
ERb_agonist623,0
ERb_agonist327,0
ERb_agonist575,0
ERb_agonist535,0
ERb_agonist132,0
ERb_agonist117,0
ERb_agonist264,0
ERb_agonist663,0
ERb_agonist350,0
ERb_agonist28,0
ERb_agonist382,0
ERb_agonist143,0
ERb_agonist202,0
ERb_agonist550,0
ERb_agonist80,0
ERb_agonist97,0
ERb_agonist358,0
ERb_agonist306,0
ERb_agonist676,0
ERb_agonist188,0
ERb_agonist377,0
ERb_agonist58,0
ERb_agonist142,0
ERb_agonist423,0
ERb_agonist293,0
ERb_agonist276,0
ERb_agonist84,0
ERb_agonist649,0
ERb_agonist14,0
ERb_agonist305,0
ERb_agonist242,0
ERb_agonist434,0
ERb_agonist204,0
ERb_agonist385,0
ERb_agonist513,0
ERb_agonist604,0
ERb_antagonist65,1
ERb_antagonist185,1
ERb_antagonist184,1
ERb_antagonist221,1
ERb_antagonist11,1
ERb_antagonist174,1
ERb_antagonist171,1
ERb_antagonist224,1
ERb_antagonist145,1
ERb_antagonist38,1
ERb_antagonist199,1
ERb_antagonist73,1
ERb_antagonist56,1
ERb_antagonist88,1
ERb_antagonist2,1
ERb_antagonist227,1
ERb_antagonist141,1
ERb_antagonist108,1
ERb_antagonist94,1
ERb_antagonist146,1
ERb_antagonist130,1
ERb_antagonist115,1
ERb_antagonist20,1
ERb_antagonist27,1
ERb_antagonist200,1
ERb_antagonist152,1
ERb_antagonist34,1
ERb_antagonist131,1
ERb_antagonist169,1
ERb_antagonist156,1
ERb_antagonist114,1
ERb_antagonist89,1
ERb_antagonist226,1
ERb_antagonist155,1
ERb_antagonist204,1
ERb_antagonist96,1
ERb_antagonist82,1
ERb_antagonist197,1
ERb_antagonist157,1
ERb_antagonist13,1
ERb_antagonist181,1
ERb_antagonist77,1
ERb_antagonist147,1
ERb_antagonist110,1
ERb_antagonist19,1
ERb_antagonist18,1
ERb_antagonist160,1
ERb_antagonist129,1
ERb_antagonist144,1
ERb_antagonist212,1
ERb_antagonist195,1
ERb_antagonist23,1
ERb_antagonist107,1
ERb_antagonist175,1
ERb_antagonist222,1
ERb_antagonist187,1
ERb_antagonist198,1
ERb_antagonist172,1
ERb_antagonist106,1
ERb_antagonist134,1
ERb_antagonist39,1
ERb_antagonist168,1
ERb_antagonist68,1
ERb_antagonist111,1
ERb_antagonist100,1
ERb_antagonist72,1
ERb_antagonist103,1
ERb_antagonist213,1
ERb_antagonist52,1
ERb_antagonist176,1
ERb_antagonist179,1
ERb_antagonist139,1
ERb_antagonist51,1
ERb_antagonist69,1
ERb_antagonist70,1
ERb_antagonist91,1
ERb_antagonist83,1
ERb_antagonist24,1
ERb_antagonist33,1
ERb_antagonist10,1
ERb_antagonist122,1
ERb_antagonist102,1
ERb_antagonist148,1
ERb_antagonist90,1
ERb_antagonist62,1
ERb_antagonist123,1
ERb_antagonist76,1
ERb_antagonist3,1
ERb_antagonist192,1
ERb_antagonist190,1
ERb_antagonist223,1
ERb_antagonist47,1
ERb_antagonist28,1
ERb_antagonist14,1
ERb_antagonist15,1
ERb_antagonist209,1
ERb_antagonist7,1
ERb_antagonist53,1
ERb_antagonist164,1
ERb_antagonist208,1
ERb_antagonist214,1
ERb_antagonist183,1
ERb_antagonist59,1
ERb_antagonist193,1
ERb_antagonist203,1
ERb_antagonist167,1
ERb_antagonist202,1
ERb_antagonist117,1
ERb_antagonist74,1
ERb_antagonist165,1
ERb_antagonist92,1
ERb_antagonist140,1
ERb_antagonist57,1
ERb_antagonist116,1
ERb_antagonist42,1
ERb_antagonist159,1
ERb_antagonist12,1
ERb_antagonist173,1
ERb_antagonist31,1
ERb_antagonist153,1
ERb_antagonist58,1
ERb_antagonist40,1
ERb_antagonist25,1
ERb_antagonist35,1
ERb_antagonist66,1
ERb_antagonist121,1
ERb_antagonist46,1
ERb_antagonist162,1
ERb_antagonist191,1
ERb_antagonist133,1
ERb_antagonist136,1
ERb_antagonist84,1
ERb_antagonist41,1
ERb_antagonist78,1
ERb_antagonist64,1
ERb_antagonist206,1
ERb_antagonist1,1
ERb_antagonist220,1
ERb_antagonist16,1
ERb_antagonist120,1
ERb_antagonist128,1
ERb_antagonist36,1
ERb_antagonist142,1
ERb_antagonist170,1
ERb_antagonist95,1
ERb_antagonist143,1
ERb_antagonist86,1
ERb_antagonist215,1
ERb_antagonist44,1
ERb_antagonist79,1
ERb_antagonist178,1
ERb_antagonist154,1
ERb_antagonist104,1
ERb_antagonist45,1
ERb_antagonist135,1
ERb_antagonist182,1
ERb_antagonist55,1
ERb_antagonist163,1
ERb_antagonist211,1
ERb_antagonist113,1
ERb_antagonist99,1
ERb_antagonist218,1
ERb_antagonist119,1
ERb_antagonist216,1
ERb_antagonist189,1
ERb_antagonist126,1
ERb_antagonist80,1
ERb_antagonist210,1
ERb_antagonist97,1
ERb_antagonist93,1
ERb_antagonist21,1
ERb_antagonist194,1
ERb_antagonist201,1
ERb_antagonist166,1
ERb_antagonist5,1
ERb_antagonist85,1
ERb_antagonist49,1
ERb_antagonist22,1
ERb_antagonist48,1
ERb_antagonist105,1
ERb_antagonist118,1
ERb_antagonist186,1
ERb_antagonist150,1
ERb_antagonist43,1
ERb_antagonist196,1
ERb_antagonist177,1
ERb_antagonist75,1
ERb_antagonist60,1
ERb_antagonist207,1
ERb_antagonist219,1
ERb_antagonist30,1
ERb_antagonist61,1
ERb_antagonist151,1
ERb_antagonist9,1
ERb_antagonist4,1
ERb_antagonist149,1
ERb_antagonist87,1
ERb_antagonist63,1
ERb_antagonist158,1
ERb_antagonist67,1
ERb_antagonist37,1
ERb_antagonist138,1
ERb_antagonist180,1
ERb_antagonist217,1
ERb_antagonist32,1
ERb_antagonist125,1
ERb_antagonist101,1
ERb_antagonist137,1
ERb_antagonist205,1
ERb_antagonist112,1
ERb_antagonist127,1
ERb_antagonist17,1
ERb_antagonist29,1
ERb_antagonist228,1
ERb_antagonist98,1
ERb_antagonist225,1
ERb_antagonist81,1
ERb_antagonist132,1
ERb_antagonist124,1
ERb_antagonist6,1
ERb_antagonist188,1
ERb_antagonist109,1
ERb_antagonist54,1
RORg_agonist46,0
RORg_agonist5,0
RORg_agonist31,0
RORg_agonist29,0
RORg_agonist68,0
RORg_agonist1,0
RORg_agonist65,0
RORg_agonist55,0
RORg_agonist22,0
RORg_agonist64,0
RORg_agonist6,0
RORg_agonist14,0
RORg_agonist47,0
RORg_agonist27,0
RORg_agonist16,0
RORg_agonist17,0
RORg_agonist66,0
RORg_agonist10,0
RORg_agonist2,0
RORg_agonist12,0
RORg_agonist35,0
RORg_agonist23,0
RORg_agonist41,0
RORg_agonist52,0
RORg_agonist32,0
RORg_agonist72,0
RORg_agonist60,0
RORg_agonist36,0
RORg_agonist56,0
RORg_agonist9,0
RORg_agonist59,0
RORg_agonist34,0
RORg_agonist40,0
RORg_agonist54,0
RORg_agonist39,0
RORg_agonist69,0
RORg_agonist63,0
RORg_agonist42,0
RORg_agonist38,0
RORg_agonist49,0
RORg_agonist4,0
RORg_agonist28,0
RORg_agonist45,0
RORg_agonist24,0
RORg_agonist51,0
RORg_agonist50,0
RORg_agonist8,0
RORg_agonist62,0
RORg_agonist18,0
RORg_agonist15,0
RORg_agonist44,0
RORg_agonist48,0
RORg_agonist11,0
RORg_agonist43,0
RORg_agonist37,0
RORg_agonist26,0
RORg_agonist13,0
RORg_agonist21,0
RORg_agonist19,0
RORg_agonist3,0
RORg_agonist30,0
RORg_agonist20,0
RORg_agonist7,0
RORg_agonist61,0
RORg_agonist58,0
RORg_agonist25,0
RORg_agonist70,0
RORg_agonist67,0
RORg_agonist53,0
RORg_agonist57,0
RORg_agonist71,0
RORg_agonist33,0
RORg_antagonist5,1
RORg_antagonist3,1
RORg_antagonist4,1
RORg_antagonist6,1
RORg_antagonist1,1
RORg_antagonist2,1
RORg_antagonist7,1
TRb_agonist15,0
TRb_agonist108,0
TRb_agonist80,0
TRb_agonist86,0
TRb_agonist92,0
TRb_agonist63,0
TRb_agonist19,0
TRb_agonist117,0
TRb_agonist10,0
TRb_agonist34,0
TRb_agonist69,0
TRb_agonist11,0
TRb_agonist75,0
TRb_agonist5,0
TRb_agonist99,0
TRb_agonist56,0
TRb_agonist44,0
TRb_agonist107,0
TRb_agonist82,0
TRb_agonist106,0
TRb_agonist1,0
TRb_agonist48,0
TRb_agonist60,0
TRb_agonist73,0
TRb_agonist62,0
TRb_agonist43,0
TRb_agonist37,0
TRb_agonist68,0
TRb_agonist46,0
TRb_agonist85,0
TRb_agonist79,0
TRb_agonist103,0
TRb_agonist98,0
TRb_agonist9,0
TRb_agonist18,0
TRb_agonist45,0
TRb_agonist59,0
TRb_agonist76,0
TRb_agonist101,0
TRb_agonist65,0
TRb_agonist110,0
TRb_agonist67,0
TRb_agonist84,0
TRb_agonist54,0
TRb_agonist102,0
TRb_agonist41,0
TRb_agonist70,0
TRb_agonist90,0
TRb_agonist104,0
TRb_agonist72,0
TRb_agonist42,0
TRb_agonist39,0
TRb_agonist83,0
TRb_agonist13,0
TRb_agonist113,0
TRb_agonist112,0
TRb_agonist93,0
TRb_agonist118,0
TRb_agonist36,0
TRb_agonist77,0
TRb_agonist58,0
TRb_agonist55,0
TRb_agonist71,0
TRb_agonist100,0
TRb_agonist88,0
TRb_agonist89,0
TRb_agonist78,0
TRb_agonist12,0
TRb_agonist38,0
TRb_agonist114,0
TRb_agonist51,0
TRb_agonist40,0
TRb_agonist81,0
TRb_agonist97,0
TRb_agonist57,0
TRb_agonist87,0
TRb_agonist105,0
TRb_agonist74,0
TRb_agonist4,0
TRb_agonist66,0
TRb_agonist61,0
TRb_antagonist2,1
TRb_antagonist12,1
TRb_antagonist9,1
TRb_antagonist6,1
TRb_antagonist13,1
TRb_antagonist7,1
TRb_antagonist8,1
TRb_antagonist1,1
TRb_antagonist4,1
TRb_antagonist10,1
TRb_antagonist5,1
TRb_antagonist11,1
TRb_antagonist14,1
RXRg_agonist37,0
RXRg_agonist32,0
RXRg_agonist64,0
RXRg_agonist39,0
RXRg_agonist67,0
RXRg_agonist47,0
RXRg_agonist60,0
RXRg_agonist20,0
RXRg_agonist51,0
RXRg_agonist55,0
RXRg_agonist21,0
RXRg_agonist22,0
RXRg_agonist46,0
RXRg_agonist2,0
RXRg_agonist30,0
RXRg_agonist34,0
RXRg_agonist25,0
RXRg_agonist12,0
RXRg_agonist31,0
RXRg_agonist11,0
RXRg_agonist26,0
RXRg_agonist1,0
RXRg_agonist6,0
RXRg_agonist33,0
RXRg_agonist61,0
RXRg_agonist65,0
RXRg_agonist50,0
RXRg_agonist35,0
RXRg_agonist57,0
RXRg_agonist66,0
RXRg_agonist3,0
RXRg_agonist28,0
RXRg_agonist41,0
RXRg_agonist15,0
RXRg_agonist56,0
RXRg_agonist42,0
RXRg_agonist36,0
RXRg_agonist62,0
RXRg_agonist54,0
RXRg_agonist68,0
RXRg_agonist7,0
RXRg_agonist18,0
RXRg_agonist49,0
RXRg_agonist58,0
RXRg_agonist8,0
RXRg_agonist63,0
RXRg_agonist44,0
RXRg_agonist13,0
RXRg_agonist17,0
RXRg_agonist59,0
RXRg_agonist48,0
RXRg_agonist14,0
RXRg_agonist45,0
RXRg_agonist43,0
RXRg_agonist4,0
RXRg_agonist16,0
RXRg_agonist19,0
RXRg_agonist52,0
RXRg_agonist38,0
RXRg_agonist10,0
RXRg_agonist23,0
RXRg_antagonist4,1
RXRg_antagonist1,1
RXRg_antagonist3,1
RXRg_antagonist2,1
RXRg_antagonist6,1
ERRa_agonist3,0
ERRa_agonist11,0
ERRa_agonist2,0
ERRa_agonist6,0
ERRa_agonist4,0
ERRa_agonist5,0
ERRa_agonist13,0
ERRa_agonist1,0
ERRa_agonist12,0
ERRa_agonist9,0
ERRa_agonist7,0
ERRa_agonist8,0
ERRa_agonist10,0
ERRa_antagonist1,1
ERRa_antagonist2,1
ERRa_antagonist3,1
RARg_agonist115,0
RARg_agonist57,0
RARg_agonist35,0
RARg_agonist128,0
RARg_agonist111,0
RARg_agonist79,0
RARg_agonist56,0
RARg_agonist99,0
RARg_agonist50,0
RARg_agonist54,0
RARg_agonist64,0
RARg_agonist129,0
RARg_agonist55,0
RARg_agonist21,0
RARg_agonist23,0
RARg_agonist101,0
RARg_agonist63,0
RARg_agonist20,0
RARg_agonist17,0
RARg_agonist135,0
RARg_agonist10,0
RARg_agonist7,0
RARg_agonist121,0
RARg_agonist4,0
RARg_agonist80,0
RARg_agonist5,0
RARg_agonist19,0
RARg_agonist26,0
RARg_agonist107,0
RARg_agonist77,0
RARg_agonist27,0
RARg_agonist120,0
RARg_agonist76,0
RARg_agonist24,0
RARg_agonist14,0
RARg_agonist13,0
RARg_agonist123,0
RARg_agonist11,0
RARg_agonist42,0
RARg_agonist66,0
RARg_agonist33,0
RARg_agonist92,0
RARg_agonist134,0
RARg_agonist36,0
RARg_agonist16,0
RARg_agonist113,0
RARg_agonist105,0
RARg_agonist130,0
RARg_agonist122,0
RARg_agonist68,0
RARg_agonist78,0
RARg_agonist90,0
RARg_agonist86,0
RARg_agonist127,0
RARg_agonist29,0
RARg_agonist25,0
RARg_agonist83,0
RARg_agonist124,0
RARg_agonist12,0
RARg_agonist109,0
RARg_agonist82,0
RARg_agonist49,0
RARg_agonist37,0
RARg_agonist112,0
RARg_agonist102,0
RARg_agonist65,0
RARg_agonist95,0
RARg_agonist18,0
RARg_agonist103,0
RARg_agonist40,0
RARg_agonist28,0
RARg_agonist74,0
RARg_agonist73,0
RARg_agonist59,0
RARg_agonist72,0
RARg_agonist94,0
RARg_agonist91,0
RARg_agonist117,0
RARg_agonist46,0
RARg_agonist30,0
RARg_agonist44,0
RARg_agonist125,0
RARg_agonist132,0
RARg_agonist61,0
RARg_agonist67,0
RARg_agonist133,0
RARg_agonist81,0
RARg_agonist116,0
RARg_agonist43,0
RARg_agonist96,0
RARg_agonist114,0
RARg_agonist34,0
RARg_agonist97,0
RARg_agonist53,0
RARg_agonist31,0
RARg_agonist100,0
RARg_agonist48,0
RARg_agonist85,0
RARg_agonist126,0
RARg_agonist9,0
RARg_agonist75,0
RARg_agonist93,0
RARg_agonist71,0
RARg_agonist108,0
RARg_agonist47,0
RARg_agonist106,0
RARg_agonist58,0
RARg_agonist84,0
RARg_agonist131,0
RARg_agonist6,0
RARg_agonist22,0
RARg_agonist87,0
RARg_agonist89,0
RARg_agonist110,0
RARg_agonist52,0
RARg_agonist70,0
RARg_agonist118,0
RARg_agonist51,0
RARg_agonist32,0
RARg_agonist15,0
RARg_agonist88,0
RARg_agonist104,0
RARg_agonist8,0
RARg_agonist119,0
RARg_antagonist7,1
RARg_antagonist56,1
RARg_antagonist42,1
RARg_antagonist60,1
RARg_antagonist41,1
RARg_antagonist33,1
RARg_antagonist36,1
RARg_antagonist46,1
RARg_antagonist9,1
RARg_antagonist51,1
RARg_antagonist8,1
RARg_antagonist54,1
RARg_antagonist5,1
RARg_antagonist29,1
RARg_antagonist30,1
RARg_antagonist6,1
RARg_antagonist19,1
RARg_antagonist49,1
RARg_antagonist18,1
RARg_antagonist48,1
RARg_antagonist59,1
RARg_antagonist52,1
RARg_antagonist16,1
RARg_antagonist39,1
RARg_antagonist10,1
RARg_antagonist25,1
RARg_antagonist31,1
RARg_antagonist4,1
RARg_antagonist50,1
RARg_antagonist14,1
RARg_antagonist1,1
RARg_antagonist55,1
RARg_antagonist11,1
RARg_antagonist40,1
